TITLE = "PIV"
VARIABLES = "x", "y", "u", "v"
ZONE T="0", I=75, J=42
4.960000000000000000e+02 1.024000000000000000e+03 1.068992614746093750e-01 1.555398941040039062e+01
5.120000000000000000e+02 1.024000000000000000e+03 1.367683410644531250e-01 1.554946422576904297e+01
5.280000000000000000e+02 1.024000000000000000e+03 1.525707244873046875e-01 1.557665538787841797e+01
5.440000000000000000e+02 1.024000000000000000e+03 1.801185607910156250e-01 1.560861873626708984e+01
5.600000000000000000e+02 1.024000000000000000e+03 2.229061126708984375e-01 1.566071510314941406e+01
5.760000000000000000e+02 1.024000000000000000e+03 2.612438201904296875e-01 1.568431758880615234e+01
5.920000000000000000e+02 1.024000000000000000e+03 2.767429351806640625e-01 1.567215156555175781e+01
6.080000000000000000e+02 1.024000000000000000e+03 2.761821746826171875e-01 1.565489959716796875e+01
6.240000000000000000e+02 1.024000000000000000e+03 2.774887084960937500e-01 1.565935802459716797e+01
6.400000000000000000e+02 1.024000000000000000e+03 2.486686706542968750e-01 1.568190765380859375e+01
6.560000000000000000e+02 1.024000000000000000e+03 2.088413238525390625e-01 1.568352794647216797e+01
6.720000000000000000e+02 1.024000000000000000e+03 1.859836578369140625e-01 1.568028259277343750e+01
